ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E08000029,Solihull,1,0,12,0,1,0,0,2,2,0,2,0,1,1,1,0,2,4,0,1,1,13,13,18,0,0,10,4,22,6,84,45,1,20,8,18,11,0,4,0,0,0,2,2,2,1,9,42,2,2,10,1,0,4,0,3,0,0,5,5,0,0,5,3,14,6,1,1,1,0,2,3,0,1,1,0,1,18
E10000028,Staffordshire,7,15,76,3,3,1,5,23,5,0,8,3,4,2,0,3,12,18,4,6,4,82,94,84,2,2,34,23,133,28,387,229,15,83,61,143,68,7,22,3,26,5,5,9,26,13,57,135,20,0,58,5,6,21,4,18,1,3,29,21,3,0,10,7,60,22,4,8,11,2,17,6,3,6,6,3,0,21
E06000021,Stoke-on-Trent,1,0,23,2,0,1,1,6,0,0,0,0,5,1,0,0,10,10,0,1,3,18,21,22,1,7,17,9,49,12,156,111,6,19,5,23,19,6,1,1,4,2,4,2,11,5,25,64,7,0,21,3,3,19,0,3,0,0,12,4,2,0,5,5,39,16,4,2,2,2,12,2,2,2,3,1,1,1
E06000020,Telford and Wrekin,1,2,16,0,0,0,0,9,1,0,2,0,1,1,0,2,2,4,0,0,0,15,16,18,0,0,4,5,43,1,88,64,5,15,5,42,13,1,2,0,6,1,2,0,6,1,7,31,6,1,14,1,2,3,0,2,1,1,6,4,0,0,6,3,11,5,1,1,4,0,4,1,2,1,3,2,0,4
E08000030,Walsall,1,2,29,1,0,2,1,7,1,0,1,1,0,0,0,1,7,13,0,1,2,46,23,15,1,4,14,4,55,13,155,86,7,27,15,33,18,2,3,1,6,0,1,3,16,3,20,72,7,0,19,0,0,20,3,4,0,2,12,14,2,0,16,14,46,15,3,3,6,0,17,7,2,6,3,1,0,22
E10000031,Warwickshire,13,15,123,1,1,1,0,68,14,0,11,4,13,4,0,7,13,23,4,5,6,79,112,106,4,10,21,16,268,21,634,436,13,102,55,334,86,9,28,0,33,6,11,7,53,17,34,212,42,1,97,20,15,22,2,21,2,3,34,24,3,1,24,12,60,15,7,10,20,3,20,17,3,3,5,8,4,13
E08000031,Wolverhampton,1,2,35,0,2,1,1,6,2,0,3,3,3,1,0,0,13,15,0,2,2,30,22,19,3,6,13,7,45,9,134,51,3,16,15,33,26,6,1,0,3,2,2,0,5,9,26,53,5,0,15,0,3,15,0,1,1,1,10,7,1,0,3,11,43,13,4,3,5,0,17,6,1,3,1,2,0,49
E10000034,Worcestershire,2,15,69,3,1,0,1,58,8,0,2,0,5,1,0,2,8,11,2,1,4,60,81,68,0,6,6,10,222,11,420,316,18,54,32,224,63,17,21,5,31,4,5,5,29,14,47,163,19,0,56,6,8,23,4,21,1,1,24,15,1,2,12,11,60,20,4,6,15,0,19,10,2,5,4,2,2,8
E12000006,East of England,65,160,898,44,8,9,24,277,126,3,66,13,67,29,2,24,131,229,13,37,57,542,685,636,29,104,180,113,1301,178,4301,2264,110,760,470,1428,484,87,193,38,251,34,59,53,367,159,274,1920,200,19,565,49,79,229,47,108,15,46,295,187,19,19,134,91,624,202,50,61,105,16,227,64,43,34,37,48,17,146
E06000055,Bedford,0,4,16,0,0,0,0,2,3,0,5,0,2,0,0,1,3,10,0,1,3,18,17,11,1,10,6,3,32,7,123,58,4,18,11,23,15,0,4,1,9,4,4,0,11,7,8,29,4,1,13,1,1,5,0,0,0,2,11,6,0,0,2,2,26,11,1,5,5,0,6,3,0,2,2,1,0,4
E10000003,Cambridgeshire,12,18,102,6,2,1,2,43,8,0,7,2,5,3,0,2,14,22,5,8,7,49,85,59,1,8,31,22,162,14,478,268,17,84,53,150,52,11,31,1,16,4,6,7,36,21,23,159,19,2,67,8,8,23,7,8,2,8,41,19,1,1,16,7,37,13,4,4,9,1,14,3,1,2,1,2,4,23
E06000056,Central Bedfordshire,0,6,46,2,0,1,4,15,1,0,5,1,2,1,0,1,8,5,1,0,3,26,54,27,0,6,8,3,59,11,212,111,3,36,27,56,24,3,14,2,13,3,3,1,14,13,15,75,12,2,23,2,3,15,1,2,0,2,11,5,0,0,14,4,24,12,3,1,4,1,8,1,0,3,4,3,1,6
E10000012,Essex,13,22,135,7,2,1,3,43,25,2,13,1,12,10,2,9,17,29,3,7,13,98,107,130,5,14,40,19,272,27,923,500,11,159,63,271,125,29,32,17,67,1,7,6,74,36,67,643,41,4,127,10,22,40,5,17,1,9,41,14,4,5,26,23,136,39,7,7,19,2,38,11,11,10,13,11,0,58
E10000015,Hertfordshire,15,26,167,12,3,4,4,52,27,0,17,6,21,7,0,4,24,43,2,6,9,136,156,156,8,17,43,27,254,49,869,499,28,173,130,302,73,13,36,6,51,7,14,20,94,28,70,310,49,6,97,10,18,58,11,24,1,10,55,39,6,3,37,18,129,37,16,12,21,4,51,19,9,6,4,13,5,11
E06000032,Luton,1,1,18,0,1,0,1,2,0,0,1,0,2,0,0,0,10,12,0,1,1,24,21,19,2,4,7,7,46,12,147,71,5,17,11,24,21,2,1,1,4,0,1,1,12,7,19,56,2,0,15,0,4,10,1,0,0,1,6,9,0,0,5,6,46,24,2,5,3,0,23,4,1,4,3,5,1,0
E10000020,Norfolk,9,35,191,6,0,0,1,63,25,0,10,2,9,3,0,4,19,51,2,6,4,79,101,100,5,16,9,6,186,19,598,288,22,112,82,274,69,6,45,4,30,7,10,8,56,22,27,228,20,1,99,4,8,30,7,21,5,10,58,39,6,4,11,15,102,28,11,9,14,6,37,9,11,2,1,5,3,10
E06000031,Peterborough,2,3,43,4,0,0,3,3,3,0,3,1,7,1,0,0,6,7,0,3,5,18,28,35,0,12,6,9,61,11,193,110,5,34,16,40,23,2,5,1,6,3,6,4,15,4,7,51,5,0,19,3,3,9,3,3,1,0,8,14,1,1,0,1,19,5,0,0,8,0,7,3,1,0,3,0,0,11
E06000033,Southend-on-Sea,1,0,9,2,0,0,1,3,2,1,1,0,1,0,0,0,12,15,0,0,2,12,7,17,1,2,3,2,27,4,116,59,0,12,5,22,16,7,2,4,14,2,2,2,11,4,7,77,5,0,17,0,3,11,0,4,1,0,8,7,0,0,3,4,18,4,0,1,4,1,9,1,1,1,2,1,0,3
E10000029,Suffolk,11,40,159,3,0,1,4,50,28,0,2,0,4,4,0,3,17,30,0,3,7,66,92,66,6,13,18,14,158,21,538,241,14,98,63,229,52,14,20,1,39,3,6,3,38,14,19,203,37,3,70,7,6,24,12,29,3,3,52,31,1,4,13,8,72,26,5,11,17,1,28,7,8,0,2,5,2,16
E06000034,Thurrock,1,5,12,2,0,1,1,1,4,0,2,0,2,0,0,0,1,5,0,2,3,16,17,16,0,2,9,1,44,3,104,59,1,17,9,37,14,0,3,0,2,0,0,1,6,3,12,89,6,0,18,4,3,4,0,0,1,1,4,4,0,1,7,3,15,3,1,6,1,0,6,3,0,4,2,2,1,4
E12000007,London,22,35,358,20,20,18,30,58,63,0,36,10,69,32,3,19,512,1410,5,229,153,604,997,2136,47,127,294,413,5878,433,12684,4369,1137,1645,699,2019,340,38,178,11,165,51,51,57,300,230,766,7025,331,5,223,22,39,1114,7,45,16,19,109,91,2,3,393,837,3224,1159,590,133,241,15,2526,80,28,63,78,121,392,681
E09000002,Barking and Dagenham,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,5,42,0,6,0,17,14,71,1,4,1,2,98,7,225,23,10,17,13,28,10,1,4,0,2,1,0,1,5,1,7,99,1,0,4,0,0,6,0,0,0,0,0,1,0,0,2,26,55,3,9,0,1,0,40,0,1,2,0,6,1,9
E09000003,Barnet,1,2,17,2,0,0,4,3,4,0,3,1,6,2,1,3,25,61,0,11,7,38,59,106,1,4,45,27,240,22,478,168,33,106,32,130,13,4,17,1,10,6,1,6,13,9,31,388,26,0,16,1,1,61,2,5,0,1,14,7,0,1,9,40,115,27,10,8,9,1,119,4,2,3,4,2,10,32
E09000004,Bexley,0,0,6,0,0,0,0,2,6,0,1,0,2,0,0,0,2,28,0,6,2,1,43,93,0,6,3,8,76,2,267,4,17,14,30,31,6,0,4,0,5,0,1,0,4,3,36,71,16,0,3,0,0,0,0,1,0,0,4,0,0,0,9,7,31,2,8,3,4,0,44,1,0,0,1,1,2,6
E09000005,Brent,0,0,11,0,0,1,3,2,2,0,1,1,2,2,0,2,17,45,0,12,6,27,28,86,4,8,25,46,239,42,443,135,38,82,34,78,24,3,10,0,5,1,2,2,14,6,35,297,12,0,10,2,2,66,1,4,0,0,6,3,0,0,15,43,118,40,15,5,13,2,115,4,1,2,5,6,16,28
E09000006,Bromley,0,1,9,0,1,0,0,3,5,0,4,0,1,0,0,0,3,84,1,4,1,3,65,86,2,3,8,17,157,11,497,7,39,30,64,62,6,1,8,1,1,0,1,2,8,19,40,207,32,0,7,0,0,5,0,2,0,0,9,0,0,1,8,20,69,2,11,3,4,0,74,0,0,2,4,0,8,7
E09000007,Camden,0,2,9,0,2,2,1,2,1,0,0,0,3,1,0,2,32,24,1,13,5,26,27,58,1,1,6,6,183,38,399,169,29,70,33,76,10,3,3,0,5,3,2,5,20,7,18,227,9,0,11,1,3,50,0,2,0,1,0,4,0,0,11,32,135,44,27,3,16,0,97,4,1,0,2,4,24,33
E09000001,City of London,2,0,1,0,0,0,5,2,0,0,0,0,0,1,0,0,9,2,0,1,1,1,7,9,0,0,1,3,45,6,107,47,7,18,5,5,3,0,1,1,1,1,1,1,3,4,2,27,0,0,4,0,1,14,0,0,2,0,2,1,0,0,13,31,55,10,10,5,13,1,15,3,0,0,0,0,10,11
E09000008,Croydon,0,0,16,1,0,0,1,3,4,0,0,0,1,3,0,0,11,79,0,6,3,4,59,75,0,5,9,36,154,1,532,20,18,39,27,76,10,2,6,0,4,1,1,1,6,8,21,203,10,0,3,1,2,16,0,0,0,1,3,1,1,0,8,10,121,5,13,2,1,0,102,0,2,1,1,4,6,13
E09000009,Ealing,2,2,29,2,1,2,2,2,2,0,2,2,2,0,0,0,11,32,0,3,2,26,37,91,5,4,8,6,335,17,471,356,51,79,21,88,21,1,7,1,7,2,3,1,21,8,29,258,10,1,13,1,3,44,1,2,0,1,5,7,1,0,14,27,123,96,15,5,7,0,58,8,2,4,7,2,14,29
E09000010,Enfield,3,0,9,0,1,0,0,0,4,0,2,0,2,3,0,0,17,32,0,8,7,26,32,56,2,9,12,12,147,14,280,107,24,51,34,68,7,4,8,1,5,1,1,2,13,8,29,243,10,0,9,2,1,36,0,3,0,1,2,2,0,0,8,25,81,24,21,5,1,1,70,5,3,3,3,2,4,13
E09000011,Greenwich,0,3,12,0,0,0,0,1,2,0,1,0,4,2,0,0,9,40,1,7,5,1,55,102,2,4,6,7,93,11,388,15,26,35,32,48,4,0,3,1,3,0,0,0,8,9,44,160,12,0,2,1,2,5,0,1,0,0,0,2,0,0,10,12,75,3,15,3,3,1,77,0,0,1,2,1,3,7
E09000012,Hackney,1,0,16,1,0,2,2,1,0,0,1,0,1,0,0,1,17,52,0,7,4,23,10,54,2,5,13,10,206,16,414,122,29,57,21,57,14,1,6,1,7,2,3,3,8,1,27,191,10,2,4,0,1,37,0,0,0,0,3,5,0,0,5,32,113,20,13,3,13,0,65,2,0,2,1,7,14,21
E09000013,Hammersmith and Fulham,0,3,13,0,0,1,0,1,0,0,0,0,1,0,0,1,16,41,0,3,8,14,9,55,0,1,5,2,240,6,398,255,86,42,8,50,3,1,1,0,3,2,1,0,5,5,19,283,4,0,3,1,1,54,0,0,0,0,2,2,0,0,15,21,82,79,23,3,12,0,64,1,1,2,2,3,10,19
E09000014,Haringey,2,1,7,1,0,0,0,2,2,0,0,0,4,2,0,1,20,41,0,9,12,29,24,45,2,7,21,20,199,30,351,150,22,77,28,66,15,2,7,1,11,5,3,3,11,13,33,275,17,1,12,0,1,73,0,2,0,1,3,7,0,0,12,48,119,39,26,8,9,2,119,4,0,2,6,7,11,38
E09000015,Harrow,0,0,8,2,1,0,2,3,2,0,2,1,5,0,0,0,10,23,0,3,6,20,16,43,0,1,11,18,124,26,227,103,17,35,12,56,12,1,6,0,12,2,1,1,9,9,16,163,27,0,11,1,0,37,0,2,2,0,3,4,0,0,2,20,54,22,6,5,5,0,47,2,1,1,3,3,5,13
E09000016,Havering,0,0,2,0,0,0,0,0,1,0,3,0,1,1,0,0,11,61,0,5,1,37,29,72,0,3,1,0,129,8,319,46,12,30,13,65,19,0,6,0,4,0,0,1,11,5,5,113,3,0,5,0,0,8,0,1,0,2,1,2,0,0,4,12,48,3,7,0,4,0,32,3,0,2,1,5,1,11
E09000017,Hillingdon,1,2,18,3,4,0,0,2,5,0,2,0,5,3,0,1,29,46,0,6,8,30,25,80,1,8,32,29,171,14,342,136,24,57,23,81,10,1,7,1,12,3,4,5,17,7,24,276,13,0,12,1,1,30,0,1,1,1,6,5,0,0,9,18,61,28,5,4,7,0,62,9,1,1,1,3,4,17
E09000018,Hounslow,1,5,20,3,0,0,0,3,3,0,4,0,1,0,1,1,22,15,0,5,9,23,33,64,3,9,5,8,269,12,302,256,20,59,20,78,17,4,10,0,12,1,0,2,20,11,29,149,15,0,17,1,4,43,1,6,2,2,4,4,0,0,12,23,78,52,11,3,5,0,31,5,0,2,9,6,8,27
E09000019,Islington,2,2,8,2,1,1,2,2,1,0,0,1,0,1,0,1,22,22,0,14,5,26,12,44,2,6,24,31,203,29,349,128,45,57,14,58,13,0,6,0,7,4,3,3,13,7,13,240,10,0,10,3,3,67,0,3,1,2,3,2,0,0,13,40,99,32,28,6,12,2,101,4,2,3,1,3,19,27
E09000020,Kensington and Chelsea,0,0,15,0,1,0,1,1,1,0,1,1,0,0,0,0,15,63,0,2,9,14,8,46,1,2,3,3,229,12,422,256,79,47,15,52,3,1,4,0,2,2,2,1,7,2,20,301,5,0,3,0,3,44,0,0,1,0,1,2,0,0,15,22,110,91,36,2,3,0,82,2,1,1,1,2,23,28
E09000021,Kingston upon Thames,0,1,6,0,0,0,0,1,2,0,0,1,1,0,0,0,7,8,0,1,2,8,9,30,1,2,8,8,103,3,146,98,16,34,4,20,8,0,5,0,4,1,0,1,6,3,7,76,2,0,5,0,1,9,0,2,1,0,1,3,0,0,7,6,23,15,2,1,1,0,14,1,0,1,2,2,7,11
E09000022,Lambeth,0,1,8,0,0,0,0,2,3,0,2,1,3,0,0,2,22,86,0,7,5,5,94,67,1,4,6,13,137,6,720,42,25,64,22,88,14,0,9,0,4,1,2,1,7,21,40,354,6,0,2,0,0,27,0,1,1,1,1,0,0,0,30,29,181,6,17,5,3,0,155,0,0,2,3,5,20,40
E09000023,Lewisham,0,0,8,1,1,1,1,1,2,0,0,0,1,3,0,0,12,57,0,7,3,1,68,74,1,4,2,16,121,4,513,24,9,51,10,62,4,0,7,0,4,1,1,1,5,7,32,199,15,0,1,1,0,24,0,0,1,0,2,3,0,0,13,15,121,1,23,1,5,0,112,0,1,4,2,4,10,23
E09000024,Merton,1,1,12,0,0,1,0,2,2,0,2,0,0,0,0,1,7,20,1,1,2,9,24,47,5,1,1,5,150,8,249,155,25,29,15,53,6,1,4,0,5,1,0,2,9,2,18,145,7,0,9,0,3,25,0,1,1,1,6,1,0,0,4,17,64,44,6,3,4,0,34,1,0,3,2,5,7,9
E09000025,Newham,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,0,29,42,0,20,3,30,15,70,1,3,1,2,196,7,376,58,19,40,19,48,12,1,2,0,0,2,3,0,2,5,14,170,9,0,8,1,1,9,0,2,0,0,2,2,0,0,6,30,127,12,22,6,12,0,78,1,1,8,0,3,13,6
E09000026,Redbridge,0,1,15,0,0,1,0,4,1,0,1,0,3,0,0,0,11,36,0,9,3,34,28,53,3,8,6,8,106,9,349,160,17,52,26,70,7,1,3,0,6,1,0,4,6,8,29,218,10,0,9,2,1,34,0,1,0,0,4,5,0,0,7,22,80,27,8,2,4,0,51,3,1,1,5,9,5,15
E09000027,Richmond upon Thames,1,0,9,0,1,0,0,1,1,0,0,0,0,0,0,0,5,8,0,1,3,6,18,16,0,0,4,0,132,6,134,86,13,25,8,40,10,1,5,1,3,1,1,2,6,4,6,57,6,0,6,0,0,18,0,1,0,0,9,2,0,0,6,17,43,20,1,2,4,0,15,1,0,0,1,2,6,7
E09000028,Southwark,0,1,4,0,0,1,0,0,1,0,0,0,3,2,0,0,10,53,0,9,6,5,60,44,0,2,6,28,148,4,512,24,24,54,11,51,7,0,1,0,3,1,3,0,0,6,19,210,5,0,2,0,1,24,0,0,1,0,1,2,0,0,26,25,145,8,18,3,5,0,125,2,1,3,1,5,25,23
E09000029,Sutton,0,0,1,0,1,0,0,2,1,0,0,0,1,2,0,0,2,32,1,1,6,1,18,31,0,0,6,20,57,1,182,15,4,8,8,29,2,0,1,0,2,1,2,1,6,0,5,46,3,0,1,0,1,5,0,0,0,1,2,0,0,0,6,3,54,4,1,4,2,0,47,0,0,0,0,0,3,4
E09000030,Tower Hamlets,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,19,53,0,18,5,40,11,109,0,3,2,3,277,14,464,108,39,52,21,67,15,1,3,0,3,1,2,0,9,4,30,216,5,0,3,1,0,20,1,0,1,0,2,1,0,1,5,32,115,17,17,3,13,0,69,2,2,3,3,10,19,12
E09000031,Waltham Forest,1,2,5,0,0,1,1,1,1,0,1,0,4,1,0,0,5,34,0,7,1,25,24,53,0,6,3,2,122,16,325,108,18,39,14,58,11,1,4,0,5,0,1,1,6,6,19,160,5,1,9,0,0,35,0,2,0,2,3,2,0,0,12,17,68,24,5,2,7,2,51,1,2,1,2,3,15,17
E09000032,Wandsworth,3,0,27,0,0,4,1,3,1,0,0,0,5,0,0,1,17,59,0,3,2,19,13,100,5,0,2,5,347,17,630,448,89,63,19,81,9,1,6,1,6,1,4,1,15,9,20,425,6,0,3,0,1,87,0,0,0,0,3,5,0,0,31,38,115,94,34,8,8,1,97,1,2,2,1,3,28,42
E09000033,Westminster,1,3,28,2,4,0,4,5,1,0,2,1,5,1,1,2,63,89,0,14,11,35,23,106,1,4,8,12,445,14,873,540,213,132,43,99,15,1,4,0,2,2,2,3,7,13,49,578,10,0,6,1,1,101,1,0,1,1,2,4,0,0,46,77,346,265,127,17,31,2,264,6,0,1,2,3,41,83
E12000008,South East,162,268,1271,71,20,24,26,314,211,10,125,19,115,57,2,31,201,335,28,53,85,696,1071,919,37,103,352,194,2116,284,6725,3840,208,1100,642,2199,900,168,348,51,442,56,71,101,580,277,444,2378,305,12,798,81,139,384,63,195,39,51,409,249,33,24,192,210,1009,307,84,139,184,33,353,116,85,50,54,68,48,323
E06000036,Bracknell Forest,0,1,11,0,1,0,0,3,3,0,0,0,1,3,0,0,3,6,1,0,2,12,7,13,0,2,2,3,17,1,68,32,0,9,6,18,8,0,2,0,6,1,2,0,9,3,6,24,2,0,11,0,2,5,2,3,1,1,7,2,0,0,0,0,9,1,1,0,1,0,4,0,0,3,0,1,0,4
E06000043,Brighton and Hove,1,4,16,4,0,0,1,1,1,0,1,0,1,1,0,0,10,7,0,2,6,6,19,12,1,4,16,11,67,10,209,126,12,26,8,37,20,5,1,0,10,2,4,1,18,12,13,103,16,0,12,1,2,15,0,3,5,1,6,3,1,0,7,22,59,9,5,6,17,4,22,9,3,2,1,4,7,8
E10000002,Buckinghamshire,13,11,89,6,1,4,1,22,20,0,7,1,5,5,0,0,11,30,1,3,6,61,66,56,3,4,20,20,125,15,339,217,14,54,40,131,49,14,21,3,26,4,5,13,51,24,22,198,24,0,61,4,9,13,3,13,3,3,26,15,3,1,11,9,38,14,1,6,7,0,17,6,4,1,8,7,1,14
E10000011,East Sussex,10,9,63,3,1,0,1,12,23,1,5,0,5,7,0,0,5,19,3,3,2,27,57,24,3,2,28,11,118,15,405,233,11,59,44,151,71,17,16,4,33,5,1,2,44,25,45,200,23,0,72,6,7,15,3,3,1,3,28,13,0,0,1,16,69,16,2,18,16,5,23,6,2,3,3,2,3,19
E10000014,Hampshire,19,33,161,5,1,0,5,36,38,2,23,3,14,5,0,8,28,50,6,7,10,72,199,147,6,19,57,21,220,33,882,536,19,164,85,336,98,13,49,9,65,8,11,16,87,28,55,285,41,1,90,11,16,36,10,30,4,11,59,32,4,4,29,17,108,38,8,16,23,6,39,18,17,3,4,6,2,31
E06000046,Isle of Wight,4,8,25,1,1,0,0,6,2,1,1,0,2,1,1,2,1,7,0,1,0,8,27,15,0,0,8,4,43,6,87,42,5,25,15,54,8,4,2,4,10,0,1,0,6,5,4,49,3,0,10,0,5,5,1,5,0,3,9,5,0,0,4,4,15,9,3,1,5,1,9,3,4,0,1,1,3,4
E10000016,Kent,51,78,348,16,5,4,8,101,45,0,29,4,32,13,0,11,28,45,4,8,11,175,230,186,15,10,86,38,450,57,1383,767,51,295,170,533,212,30,75,6,78,8,7,17,100,47,113,363,67,4,153,20,31,99,18,83,8,10,92,97,13,6,61,48,222,67,20,30,34,6,69,30,18,12,11,14,4,78
E06000035,Medway,5,5,38,2,1,1,0,5,4,0,5,1,6,2,1,1,9,8,2,3,6,30,20,28,3,4,11,3,64,11,224,125,10,37,22,53,27,6,7,1,8,2,3,7,18,10,14,74,10,2,25,3,5,26,1,8,2,2,15,12,1,1,1,11,44,20,5,5,8,1,14,8,1,4,2,0,1,17
E06000042,Milton Keynes,1,3,11,1,2,0,0,1,5,0,2,2,3,1,0,1,8,14,0,2,1,25,35,28,0,4,3,9,104,10,316,192,2,27,15,51,28,9,16,3,13,2,4,3,19,2,18,131,6,2,38,4,4,10,2,0,0,3,12,4,0,1,4,2,29,13,0,3,4,3,8,5,1,2,2,4,0,16
E10000025,Oxfordshire,20,28,145,8,0,7,2,37,21,3,21,1,9,2,0,2,18,20,1,4,4,66,74,96,2,17,27,20,234,18,535,349,19,82,72,174,65,10,55,6,50,9,7,13,44,33,21,247,12,1,79,7,17,28,6,14,2,6,31,25,5,3,16,14,66,25,7,9,11,1,39,6,5,3,7,12,9,9
E06000044,Portsmouth,1,1,13,1,0,1,0,2,2,0,1,1,1,1,0,0,3,17,0,7,4,13,15,24,1,5,6,5,40,6,206,89,7,24,11,35,14,2,3,1,13,3,7,1,13,7,13,36,4,1,14,2,5,12,0,1,0,0,13,5,2,0,6,8,35,13,3,4,3,1,9,3,5,2,1,0,4,3
E06000038,Reading,0,2,12,0,1,0,0,3,0,1,0,0,2,0,0,1,7,5,0,2,4,8,6,18,0,6,7,2,32,4,122,49,2,10,4,19,16,3,2,0,4,1,4,1,9,5,5,39,4,0,10,0,1,20,0,2,3,0,4,2,0,0,2,4,29,9,2,1,8,0,10,1,0,0,1,0,0,9
E06000039,Slough,0,0,15,1,1,0,0,1,5,0,1,0,3,1,0,0,16,5,0,2,1,19,13,28,1,9,0,6,29,5,135,87,2,26,5,22,12,3,4,2,3,2,2,2,10,8,13,53,10,0,22,0,4,24,1,0,1,1,6,3,0,0,5,2,29,7,5,2,4,0,13,1,2,5,1,1,2,14
E06000045,Southampton ,4,3,19,2,1,0,1,9,3,1,2,0,10,0,0,1,18,18,0,0,2,12,22,26,0,8,10,1,58,7,208,119,5,27,11,27,22,2,0,0,4,3,3,3,3,4,7,76,3,0,13,3,3,21,0,2,1,1,10,5,0,0,3,14,57,16,1,7,10,0,20,4,2,2,3,4,3,13
E10000030,Surrey,18,48,164,11,2,5,5,40,11,1,8,2,10,9,0,1,16,40,2,4,15,100,149,116,0,2,37,9,253,46,774,359,25,117,54,233,115,16,24,3,57,1,1,8,58,29,34,129,29,0,70,4,8,26,8,8,4,3,38,6,0,3,25,20,80,20,7,16,11,2,21,5,5,4,7,4,1,19
E06000037,West Berkshire,2,8,18,2,1,0,0,9,4,0,4,0,3,0,0,1,2,3,0,1,2,17,17,17,0,0,9,2,23,4,80,49,1,17,17,34,9,3,17,0,5,0,0,2,9,4,6,33,5,0,11,2,3,3,2,6,0,0,1,4,1,0,5,1,9,3,0,3,2,0,6,0,2,1,0,1,0,14
E10000032,West Sussex,10,20,84,7,0,0,1,16,19,0,10,3,5,2,0,2,8,23,7,4,8,26,90,43,0,4,20,23,189,28,557,359,21,65,46,238,98,26,38,7,44,2,4,9,52,22,35,267,37,1,76,10,14,11,5,5,2,2,36,8,1,4,5,13,85,19,11,12,14,1,23,7,12,2,2,6,8,24
E06000040,Windsor and Maidenhead,0,2,20,0,1,1,0,3,3,0,3,0,1,3,0,0,2,12,1,0,1,8,11,25,1,2,4,3,29,6,114,67,2,19,9,32,21,4,9,1,9,3,3,2,16,7,9,42,4,0,18,4,2,9,1,8,1,1,11,5,1,1,6,3,11,5,1,0,4,1,6,3,1,0,0,1,0,17
E06000041,Wokingham,3,4,19,1,0,1,1,7,2,0,2,1,2,1,0,0,8,6,0,0,0,11,14,17,1,1,1,3,21,2,81,43,0,17,8,21,7,1,7,1,4,0,2,1,14,2,11,29,5,0,13,0,1,6,0,1,1,0,5,3,1,0,1,2,15,3,2,0,2,1,1,1,1,1,0,0,0,10
E12000009,South West,55,178,903,40,6,19,29,396,133,7,68,19,71,27,1,23,119,287,32,38,56,537,929,594,25,53,175,169,1297,155,3232,1693,130,576,374,1366,485,84,214,25,271,44,61,45,303,151,223,1259,162,8,501,54,80,215,36,182,35,42,298,177,17,12,95,119,546,177,54,56,117,22,211,56,50,31,30,33,13,294
E06000022,Bath and North East Somerset,0,4,23,0,0,1,0,7,2,0,0,0,2,0,0,1,0,1,1,0,1,10,16,7,0,0,3,4,19,4,61,35,1,12,8,27,9,1,2,0,9,1,2,0,5,3,4,23,5,0,13,2,1,7,1,4,1,0,8,2,0,0,2,8,17,4,1,0,3,1,7,1,1,0,1,1,0,0
