ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E08000029,Solihull,0,1,15,0,0,1,0,2,0,0,2,2,1,0,0,0,3,6,0,0,1,10,13,11,0,2,9,4,38,6,85,46,2,9,10,21,7,0,2,0,9,0,2,0,7,4,9,31,6,1,8,0,0,7,0,1,0,0,5,2,1,0,8,6,21,7,1,1,3,0,15,2,2,2,0,2,0,22
E10000028,Staffordshire,7,24,166,10,2,1,3,57,17,0,10,2,7,4,1,7,29,42,8,4,12,129,147,153,3,10,50,39,223,58,671,383,29,169,111,245,85,9,37,3,36,1,1,8,43,24,91,264,31,1,82,5,21,31,8,32,5,2,51,40,5,2,20,9,78,29,7,18,19,3,37,11,6,9,10,5,1,35
E06000021,Stoke-on-Trent,1,2,45,3,1,0,1,6,6,0,2,1,7,3,0,2,15,25,0,5,7,56,48,50,7,6,31,12,77,24,264,160,6,46,22,50,19,2,6,1,13,2,3,5,23,7,45,115,13,0,30,1,2,29,4,14,0,1,9,10,0,3,6,16,66,20,4,11,9,4,28,5,6,3,3,8,0,6
E06000020,Telford and Wrekin,0,4,18,1,1,0,1,6,0,0,1,1,2,1,0,0,2,2,1,6,3,13,16,13,1,1,3,0,32,3,93,78,3,6,4,45,6,0,2,0,8,1,2,1,5,1,9,28,7,0,12,0,2,3,0,2,1,1,4,8,0,0,2,2,16,3,3,1,2,1,4,1,1,2,1,2,0,4
E08000030,Walsall,3,5,29,3,3,1,1,6,1,0,2,0,2,0,0,0,6,9,0,0,4,26,16,17,1,4,10,4,32,11,133,64,2,20,6,23,15,3,1,0,3,1,3,0,10,7,15,39,4,0,16,1,0,18,0,4,2,1,11,7,2,1,15,14,36,9,5,8,5,1,17,2,3,5,2,9,0,24
E10000031,Warwickshire,9,22,148,1,1,2,4,15,26,0,19,3,6,2,0,2,11,22,2,6,9,66,167,169,3,10,33,19,103,21,469,288,26,47,47,184,66,6,52,3,27,6,4,8,35,19,55,301,21,0,69,3,12,16,2,11,0,2,52,24,3,3,17,12,61,15,10,11,11,2,15,12,6,9,7,4,2,7
E08000031,Wolverhampton,2,2,34,1,0,0,0,1,1,0,1,1,1,1,0,1,15,9,0,0,3,24,14,13,4,5,17,4,43,7,133,59,3,23,9,29,24,0,5,2,7,2,1,3,13,4,19,49,3,1,11,2,3,17,2,3,1,2,17,12,0,0,2,16,45,12,3,6,6,0,11,7,0,4,2,6,2,24
E10000034,Worcestershire,7,16,91,2,1,0,1,71,11,0,9,3,6,5,0,1,8,10,5,0,5,52,66,61,1,3,10,4,148,21,375,281,13,44,33,235,54,8,25,2,21,2,1,3,35,11,39,121,27,2,68,0,12,12,7,18,2,1,31,23,1,0,11,6,50,28,3,6,11,1,15,6,6,6,5,4,1,10
E12000006,East of England,88,189,1208,67,13,11,17,290,139,1,88,17,78,28,1,29,110,264,19,37,43,494,824,639,33,105,259,195,1300,241,4086,2147,145,860,515,1507,517,69,229,42,266,41,65,55,378,155,282,1818,182,12,626,63,115,263,63,166,21,47,283,250,21,20,141,125,607,186,54,80,138,19,204,81,46,39,28,48,15,208
E06000055,Bedford,2,2,27,0,0,0,1,4,4,0,4,0,1,2,0,1,3,11,1,1,0,13,27,12,1,1,11,6,32,7,128,51,1,7,7,21,14,3,2,0,4,1,5,3,7,6,8,28,3,1,15,0,1,10,0,2,0,2,10,7,1,0,1,8,12,3,2,2,10,0,5,2,1,0,1,1,0,2
E10000003,Cambridgeshire,14,32,132,2,0,3,3,32,6,0,8,4,9,0,0,2,7,17,2,6,3,36,84,59,1,14,32,24,144,40,413,236,22,87,53,179,57,8,34,1,29,4,8,9,39,21,28,135,10,1,55,13,11,22,7,12,3,8,33,26,2,1,12,2,38,10,4,8,13,1,10,3,3,2,1,3,1,21
E06000056,Central Bedfordshire,3,6,57,3,0,0,0,16,6,0,6,0,4,2,0,0,8,9,2,0,1,24,57,29,0,1,15,3,67,12,177,102,1,49,31,69,23,3,6,0,6,2,0,4,12,8,11,44,6,0,23,3,3,18,2,6,1,2,11,9,2,1,13,5,18,10,0,4,4,1,5,7,1,4,1,3,0,8
E10000012,Essex,25,33,286,14,3,1,1,63,36,0,18,2,16,8,0,6,23,51,3,2,5,109,163,136,4,18,59,28,313,45,920,530,20,202,104,372,140,20,58,12,71,4,4,9,89,31,65,637,44,3,162,11,30,51,15,43,1,9,60,41,8,4,26,31,154,51,7,14,29,5,51,20,15,11,5,8,1,63
E10000015,Hertfordshire,19,26,225,17,6,3,5,53,33,0,26,5,11,8,0,7,22,53,5,9,12,125,192,163,8,24,46,45,250,53,792,450,31,187,122,298,106,10,44,8,55,6,10,13,85,29,71,279,35,3,114,15,27,55,13,32,3,3,42,61,6,2,40,21,111,31,12,12,23,3,33,13,9,9,9,6,5,46
E06000032,Luton,0,1,13,0,1,0,1,6,2,0,1,0,6,0,0,0,4,6,0,0,2,14,20,17,2,3,4,3,25,10,109,44,1,18,8,18,13,2,5,1,0,1,4,3,10,3,9,28,7,0,12,2,4,5,2,2,0,0,6,3,0,0,8,10,48,21,7,2,4,0,14,3,0,2,2,6,0,3
E10000020,Norfolk,4,41,187,14,2,0,2,40,26,0,12,4,10,5,1,5,23,49,1,6,5,68,120,86,8,21,37,30,188,27,623,259,41,123,89,275,59,11,36,5,36,10,12,3,55,24,31,232,36,2,101,7,16,45,13,34,5,11,41,47,0,4,18,16,105,27,8,15,20,6,40,20,4,4,4,11,1,7
E06000031,Peterborough,1,3,23,2,0,1,0,5,3,0,1,1,3,1,0,0,3,9,0,1,3,16,18,23,1,3,17,6,62,5,175,96,2,35,11,37,19,2,5,2,5,5,6,2,7,6,9,48,6,0,21,0,3,9,1,1,1,1,11,7,0,1,3,7,27,8,4,2,8,0,11,1,1,1,0,0,0,7
E06000033,Southend-on-Sea,0,2,17,1,0,0,0,3,2,0,1,0,3,0,0,0,4,12,0,7,3,9,16,15,4,6,1,2,41,6,146,62,5,13,9,33,19,2,1,4,6,2,2,1,9,5,12,78,4,0,19,1,2,5,2,2,1,1,4,6,0,2,4,5,22,3,3,3,6,2,8,2,4,2,1,3,1,7
E10000029,Suffolk,15,38,210,10,1,3,3,60,20,0,10,1,15,2,0,7,10,37,5,4,9,68,108,84,4,11,31,40,137,27,479,236,20,118,68,181,58,8,31,7,50,6,14,8,57,18,30,237,26,1,86,10,17,38,8,29,6,8,59,37,2,5,13,17,56,16,4,15,18,1,22,7,7,2,3,5,6,38
E06000034,Thurrock,5,5,31,4,0,0,1,8,1,1,1,0,0,0,0,1,3,10,0,1,0,12,19,15,0,3,6,8,41,9,124,81,1,21,13,24,9,0,7,2,4,0,0,0,8,4,8,72,5,1,18,1,1,5,0,3,0,2,6,6,0,0,3,3,16,6,3,3,3,0,5,3,1,2,1,2,0,6
E12000007,London,59,52,491,24,26,17,20,110,56,0,32,20,69,34,1,21,488,1294,9,204,214,517,801,1996,41,133,359,395,4294,417,11063,4619,854,1596,681,2007,325,30,161,6,141,65,56,45,243,178,552,5691,203,9,201,25,40,1039,13,36,8,20,147,126,6,10,340,762,3160,1105,502,191,290,14,2322,73,36,42,82,143,332,658
E09000002,Barking and Dagenham,1,0,6,1,0,0,0,1,0,0,0,0,1,0,0,1,8,36,1,3,5,6,5,66,0,3,1,6,88,1,200,32,7,26,2,27,3,4,1,0,0,0,0,3,5,5,10,29,6,0,1,0,0,1,0,0,0,0,0,2,0,1,0,12,60,3,6,0,1,0,50,1,0,4,2,5,4,8
E09000003,Barnet,1,6,40,2,2,0,0,5,2,0,0,0,4,4,0,0,23,52,0,8,17,41,40,114,0,11,38,50,259,30,431,147,19,109,47,121,16,0,12,0,11,2,2,2,11,6,32,207,13,0,24,1,2,56,1,4,0,2,20,9,2,0,7,32,110,22,8,4,8,0,97,10,1,2,5,8,10,13
E09000004,Bexley,0,1,20,0,1,1,1,8,1,0,0,0,0,2,0,0,1,30,0,2,2,6,20,32,0,2,1,0,46,10,204,75,7,19,17,66,14,2,4,0,4,3,1,2,4,6,5,143,4,0,1,0,0,20,0,0,1,1,8,2,0,1,5,10,40,8,5,0,4,1,36,0,0,0,1,1,1,11
E09000005,Brent,3,3,12,0,1,1,0,2,3,0,3,1,3,0,0,2,23,42,0,5,14,32,35,72,0,6,15,30,186,26,352,141,25,59,29,57,18,0,6,0,6,6,3,2,9,4,17,224,18,1,13,0,0,49,1,4,0,1,5,6,0,0,7,36,97,28,7,3,18,0,80,6,5,0,5,3,6,22
E09000006,Bromley,1,3,20,1,1,0,1,11,3,0,3,2,1,0,0,0,6,53,0,1,4,9,46,28,2,2,2,2,58,8,307,99,7,41,21,100,15,0,5,0,10,1,1,1,12,7,6,158,9,1,4,0,1,17,1,2,0,0,10,4,1,1,5,9,83,34,3,3,3,0,50,0,0,1,0,6,4,23
E09000007,Camden,4,1,9,0,1,1,1,1,3,0,0,1,3,0,0,1,24,33,0,11,7,8,8,71,0,2,0,11,167,9,316,71,21,43,8,62,5,0,3,0,4,2,1,2,4,4,21,72,4,1,2,0,2,12,0,0,0,0,1,3,0,0,2,27,129,13,29,5,15,0,56,1,3,3,3,3,19,23
E09000001,City of London,1,0,4,0,1,1,2,2,1,0,1,0,1,0,1,1,12,9,0,3,1,1,6,14,0,2,1,4,72,12,125,80,17,12,18,24,7,0,0,0,1,1,1,1,3,3,4,83,3,1,2,2,0,19,0,0,0,0,0,1,0,0,4,22,67,17,13,1,8,0,43,4,1,0,0,3,6,11
E09000008,Croydon,1,2,18,0,0,0,0,5,1,0,1,0,3,1,0,0,15,92,1,6,3,17,64,49,4,3,2,5,90,10,487,140,19,40,23,97,8,0,8,1,5,2,2,0,6,5,25,267,8,0,13,0,1,39,1,0,0,2,7,2,0,2,7,24,107,23,9,1,4,0,82,1,0,1,1,6,2,24
E09000009,Ealing,2,3,22,0,1,2,1,4,3,0,0,2,3,2,0,2,18,64,0,7,5,34,24,111,1,4,30,16,221,14,497,355,58,104,34,83,12,3,9,0,5,2,1,1,22,7,22,320,14,1,10,1,2,59,0,0,0,3,3,8,0,0,21,49,127,95,22,19,10,0,87,1,1,0,2,6,7,22
E09000010,Enfield,3,0,19,1,2,0,2,5,2,0,0,1,3,2,0,0,15,21,0,4,10,39,43,68,0,6,15,23,135,14,297,135,17,67,35,78,9,1,11,0,10,3,1,4,11,4,31,194,11,1,12,1,0,46,0,3,0,1,4,3,0,0,9,33,85,16,6,6,8,1,61,4,0,1,4,4,3,21
E09000011,Greenwich,0,0,10,1,0,0,0,4,2,0,2,0,1,2,0,0,10,37,0,3,0,3,48,43,0,4,1,3,34,9,321,58,2,44,16,63,8,0,1,0,3,1,1,0,9,7,7,170,3,0,3,0,0,12,0,0,0,0,4,1,0,1,11,11,69,17,8,5,1,0,47,1,1,0,3,1,10,16
E09000012,Hackney,2,1,8,1,1,0,0,2,0,0,0,2,0,1,0,1,13,23,0,6,5,13,12,67,0,2,3,18,208,10,349,92,25,41,8,30,11,1,1,0,1,3,1,1,2,2,22,69,1,0,5,0,0,13,1,4,0,1,3,1,0,0,3,13,111,15,21,6,9,0,81,1,2,2,3,5,15,28
E09000013,Hammersmith and Fulham,0,3,13,1,0,0,0,5,2,0,1,0,3,0,0,0,12,38,0,7,4,11,13,52,2,6,7,4,135,17,346,242,46,53,13,45,4,1,3,0,1,2,3,1,7,7,18,206,3,1,3,0,3,50,0,1,0,0,3,3,0,1,15,27,92,61,27,11,8,1,62,1,2,0,1,3,23,8
E09000014,Haringey,2,1,8,3,0,1,2,2,2,0,0,2,7,1,0,1,18,28,0,10,10,31,25,41,2,10,20,32,148,24,302,122,30,49,25,52,14,2,2,0,3,5,8,0,8,7,28,197,6,0,9,1,2,41,2,1,2,1,4,3,0,0,4,34,116,27,13,2,12,1,96,1,2,4,4,5,9,17
E09000015,Harrow,3,1,20,0,0,0,0,0,2,0,3,1,0,0,0,1,5,15,1,1,4,10,23,25,1,2,11,10,78,7,154,65,11,26,12,33,5,0,2,0,4,2,4,1,5,4,7,100,7,0,13,0,1,15,0,0,0,1,6,3,0,1,3,13,49,21,4,5,10,1,40,3,0,0,0,2,2,12
E09000016,Havering,2,0,8,1,0,1,0,1,6,0,2,1,4,1,0,1,10,47,0,3,4,16,15,76,1,1,4,6,102,6,260,63,3,28,15,55,12,1,4,0,4,0,0,0,9,6,12,54,3,0,8,4,2,9,0,1,0,1,3,3,2,0,3,7,43,9,2,3,5,0,25,0,1,3,1,7,0,19
E09000017,Hillingdon,2,2,16,0,4,0,0,5,3,0,1,1,2,3,0,2,20,16,0,3,9,19,37,58,3,3,12,5,106,10,231,118,14,42,23,57,14,0,9,1,12,2,3,2,10,5,26,176,15,0,14,2,1,29,1,3,0,1,10,7,0,0,4,13,51,16,7,6,6,0,39,6,1,3,1,3,2,15
E09000018,Hounslow,0,2,29,0,1,0,1,5,0,0,3,0,2,2,0,1,12,34,0,7,9,20,35,89,0,8,29,13,130,9,300,194,20,64,26,91,7,0,8,1,6,2,3,2,8,4,9,162,10,0,5,0,4,25,1,2,0,1,2,9,0,0,15,12,58,19,6,3,5,2,46,2,2,0,0,2,8,22
E09000019,Islington,5,0,16,4,0,2,0,2,1,0,1,1,2,0,0,0,18,18,0,10,9,20,25,45,0,3,14,18,185,25,349,144,47,47,21,54,15,2,5,0,4,5,4,3,4,6,16,205,5,1,13,2,3,51,0,2,1,1,5,9,0,0,9,22,90,33,20,5,11,0,76,2,3,0,3,4,17,27
E09000020,Kensington and Chelsea,2,2,22,1,3,0,1,2,1,0,1,0,1,3,0,0,17,46,2,9,9,14,15,49,0,2,12,4,161,15,364,273,44,49,12,48,8,1,6,1,3,1,2,3,10,5,14,231,5,0,1,1,0,52,0,0,0,0,2,7,0,0,26,34,108,78,36,17,11,0,76,0,0,0,0,7,16,21
E09000021,Kingston upon Thames,1,2,12,0,0,2,2,1,0,0,0,0,4,0,0,0,3,28,0,3,4,7,16,57,0,1,18,10,68,8,187,99,15,42,17,33,0,0,2,1,4,1,2,0,7,2,5,78,4,1,5,0,0,19,0,0,0,1,7,5,0,0,10,10,39,16,4,3,5,0,35,2,1,0,1,0,4,16
E09000022,Lambeth,2,1,13,0,0,0,1,1,0,0,0,0,5,0,0,1,28,58,0,11,7,6,37,54,1,6,4,5,116,31,610,167,29,82,24,95,12,0,5,0,3,5,2,0,6,14,25,337,5,0,2,1,2,69,0,0,1,0,4,6,0,0,28,42,197,43,15,7,20,0,163,4,1,2,6,12,28,24
E09000023,Lewisham,3,0,10,0,0,1,0,0,2,0,1,1,2,1,0,0,17,42,0,5,5,1,39,39,2,3,3,7,81,12,432,133,17,63,18,54,14,1,5,0,1,1,0,1,7,6,13,290,5,0,5,1,1,44,0,0,0,0,3,2,0,0,10,42,134,27,9,0,5,0,98,0,1,0,4,6,8,19
E09000024,Merton,1,0,11,0,1,0,0,1,0,0,1,0,1,1,0,1,3,28,0,7,9,14,11,36,1,4,16,8,93,11,212,124,18,30,20,33,2,0,4,0,5,1,1,2,6,3,13,108,5,0,4,0,1,36,0,3,0,0,7,3,0,0,7,18,54,20,10,5,6,0,44,0,1,0,1,2,9,9
E09000025,Newham,1,1,14,0,0,0,0,2,1,0,3,0,0,0,0,0,13,30,0,12,8,20,14,71,2,1,2,8,130,4,266,66,7,28,14,52,17,1,5,0,2,1,0,1,6,2,17,86,6,0,4,0,2,8,0,0,2,0,1,2,0,0,1,16,110,16,10,4,8,1,57,1,1,2,8,7,7,21
E09000026,Redbridge,1,1,9,1,2,1,0,2,2,0,2,1,1,1,0,0,5,46,0,6,5,20,5,78,4,3,1,17,151,3,295,60,9,29,10,44,11,1,4,1,2,0,0,1,6,5,16,60,2,0,2,0,0,3,0,1,0,0,3,0,0,0,2,16,77,6,5,4,6,0,49,2,0,3,4,3,1,13
E09000027,Richmond upon Thames,2,3,9,2,0,0,2,6,4,0,0,1,1,1,0,0,10,16,0,3,4,10,9,49,2,4,12,7,64,9,208,136,32,38,30,64,5,0,7,0,10,1,0,1,9,7,5,103,3,0,5,2,2,37,2,0,0,0,5,3,0,0,10,18,60,28,16,3,8,0,42,6,0,0,1,1,7,16
E09000028,Southwark,1,1,10,0,0,1,1,3,3,0,1,0,1,0,0,1,17,45,2,11,3,3,48,45,1,3,1,5,86,16,461,113,15,63,18,66,9,1,8,0,6,2,0,1,4,7,17,263,3,0,2,0,0,36,0,1,0,0,2,2,0,0,10,35,129,17,11,1,8,1,109,1,0,2,5,8,18,29
E09000029,Sutton,0,0,7,0,0,0,0,4,0,0,0,1,2,1,0,0,10,59,0,5,1,6,24,17,2,4,6,2,45,11,242,66,3,19,13,42,8,1,6,0,4,0,0,1,3,6,8,161,4,0,2,0,0,20,1,0,0,0,3,1,0,1,4,8,43,11,3,0,1,0,32,0,1,0,0,2,4,8
E09000030,Tower Hamlets,4,4,8,1,1,0,0,1,0,0,0,0,2,0,0,0,21,31,0,10,10,17,10,101,2,8,3,22,240,7,453,73,22,38,12,65,6,2,1,0,2,0,0,1,5,6,36,88,4,0,3,2,5,8,0,0,0,1,1,2,0,0,4,12,111,5,23,5,5,1,82,2,0,4,5,4,19,19
E09000031,Waltham Forest,0,0,7,0,1,0,0,2,2,0,0,0,1,2,0,1,6,17,0,6,4,9,9,80,0,1,3,7,121,6,276,39,4,24,6,29,5,2,2,0,1,1,1,1,5,2,6,44,1,0,0,1,1,4,0,1,0,0,1,1,0,0,1,13,70,6,7,4,3,2,38,0,0,1,0,1,6,12
E09000032,Wandsworth,2,5,28,3,0,1,1,9,2,0,1,0,3,3,0,2,22,65,2,5,5,18,20,78,2,4,31,12,178,14,496,356,78,62,37,84,13,3,8,0,3,3,2,1,14,7,23,313,7,0,8,0,1,83,1,3,0,0,3,9,0,1,32,32,106,83,19,9,19,0,72,5,2,1,2,5,17,22
E09000033,Westminster,6,3,33,0,2,1,1,6,2,0,1,1,2,0,0,1,53,95,0,11,18,36,20,121,6,9,41,25,312,19,733,541,166,115,57,103,18,0,4,0,1,4,6,3,6,7,36,493,6,0,3,3,1,57,0,0,1,1,7,4,1,0,61,60,338,272,118,41,39,2,271,5,3,3,6,8,40,87
E12000008,South East,168,261,1692,79,21,19,40,340,253,10,131,32,134,60,1,47,229,356,28,44,95,677,1177,981,36,140,340,238,2096,329,6433,3665,243,1244,757,2364,864,107,332,56,412,87,97,85,636,329,458,2333,319,17,877,88,133,389,68,211,42,66,473,328,38,26,207,195,1054,310,92,108,195,25,333,99,76,75,50,108,72,387
E06000036,Bracknell Forest,0,4,18,3,0,1,0,3,2,0,0,0,1,1,0,0,4,10,0,0,2,8,9,16,0,3,3,2,26,6,75,45,0,15,9,17,8,1,1,0,3,0,0,0,6,5,6,24,2,0,11,1,1,6,0,2,0,0,3,5,0,0,0,0,7,1,0,0,2,1,2,3,0,1,0,0,0,3
E06000043,Brighton and Hove,0,2,21,1,0,0,0,9,3,0,0,1,7,1,0,0,13,5,0,0,2,8,10,7,0,2,11,8,48,11,164,91,6,19,10,27,25,5,6,1,9,1,3,2,19,10,8,86,10,0,14,1,5,6,0,1,2,1,5,4,0,1,3,10,64,13,9,6,20,2,18,7,7,2,1,9,6,7
E10000002,Buckinghamshire,12,10,84,4,0,2,1,22,12,1,7,1,5,4,0,1,12,27,2,3,6,62,70,45,0,8,21,15,102,12,302,190,13,61,48,139,54,8,29,6,30,2,4,2,44,30,26,204,15,1,45,3,6,17,4,16,2,6,25,12,2,1,10,12,40,23,3,4,6,0,14,9,3,5,4,1,2,22
E10000011,East Sussex,9,8,61,2,0,0,0,17,21,1,5,1,6,3,0,1,4,17,2,2,2,21,53,26,2,2,18,15,107,23,329,199,18,50,32,105,55,5,24,6,37,3,1,4,40,18,26,190,20,0,60,4,8,5,2,3,2,5,25,6,0,0,1,22,69,21,5,8,15,1,20,8,8,4,3,3,4,11
E10000014,Hampshire,27,45,254,10,1,2,8,43,72,3,24,7,15,5,0,12,33,48,8,8,5,81,215,161,5,22,45,28,206,47,835,524,47,173,99,378,111,20,56,11,67,14,14,15,98,40,55,277,47,1,128,5,15,52,15,45,5,9,97,56,8,9,25,16,130,28,11,17,25,3,30,19,11,14,4,10,2,45
E06000046,Isle of Wight,2,6,30,0,0,1,1,12,2,0,1,0,4,0,1,2,1,11,0,0,0,6,33,16,0,1,7,1,39,8,97,32,3,22,12,49,14,4,1,1,8,1,0,0,1,6,8,50,7,0,15,1,4,4,2,5,0,1,10,5,0,0,2,2,20,5,0,1,4,0,10,1,2,1,0,3,2,5
E10000016,Kent,54,69,411,19,6,2,11,99,46,0,34,10,35,11,0,16,30,63,1,8,21,126,235,170,11,15,82,44,437,62,1205,677,44,264,180,507,191,17,46,9,70,8,10,16,103,49,87,319,49,4,161,28,23,83,19,72,10,12,101,90,9,4,54,40,218,74,15,31,39,4,65,18,19,14,8,15,10,61
E06000035,Medway,5,4,47,1,0,0,2,4,2,0,4,0,6,3,0,0,9,7,0,3,2,18,28,22,1,3,12,7,59,12,209,116,10,45,21,48,37,4,9,2,12,4,2,2,16,12,20,48,10,2,20,1,2,18,0,4,1,0,14,16,3,2,8,16,53,20,5,1,6,1,20,1,2,3,1,5,2,13
E06000042,Milton Keynes,3,5,42,7,1,0,1,3,2,0,5,1,7,1,0,3,6,24,1,0,3,29,37,50,0,4,9,14,126,15,324,214,1,53,16,51,30,4,12,0,12,3,4,2,19,17,18,114,11,0,37,4,4,10,2,0,1,4,15,6,3,2,12,3,28,9,1,3,2,0,14,1,0,3,1,3,0,17
E10000025,Oxfordshire,14,21,185,6,0,2,2,35,18,1,10,0,14,4,0,2,13,21,1,4,5,65,85,91,0,13,31,16,190,16,510,263,18,78,64,223,58,3,30,4,30,6,5,4,53,22,30,238,16,2,75,10,15,30,6,18,2,10,34,31,7,2,15,10,63,23,6,5,11,1,12,4,3,7,5,11,14,19
E06000044,Portsmouth,1,1,22,1,2,0,2,3,4,0,1,1,1,2,0,1,9,12,0,4,3,12,23,30,3,15,6,2,54,9,193,95,10,21,16,31,17,0,1,0,5,9,17,2,10,3,4,39,9,0,15,1,6,18,1,4,0,1,11,9,2,0,10,12,50,18,6,4,11,1,16,2,2,1,0,2,11,12
E06000038,Reading,1,1,13,0,1,1,0,0,0,0,1,1,2,0,0,0,9,6,0,0,1,8,7,11,0,5,5,5,38,10,115,57,3,19,13,21,14,2,3,0,5,5,7,0,7,4,10,38,5,0,18,2,4,11,0,0,1,1,3,13,0,0,5,5,47,5,7,1,9,0,16,2,1,2,4,4,3,19
E06000039,Slough,0,1,16,3,2,0,2,10,2,0,1,2,0,0,0,0,15,9,1,0,5,15,14,34,2,8,4,3,38,8,142,78,3,37,10,24,14,0,3,0,7,3,2,3,16,6,11,46,8,0,14,2,3,17,1,1,1,0,1,4,0,0,2,4,23,4,4,1,5,2,7,1,0,3,0,5,2,14
E06000045,Southampton ,2,2,31,5,1,1,0,4,1,0,1,1,2,0,0,0,14,15,0,4,6,13,38,28,1,9,12,5,62,15,208,101,7,38,5,27,13,3,3,0,5,5,8,0,7,6,8,55,9,0,20,0,0,31,1,3,1,2,16,16,1,1,8,11,59,17,7,3,6,4,21,2,3,1,1,7,3,9
E10000030,Surrey,28,46,277,9,5,5,7,40,37,3,20,5,17,12,0,2,37,34,5,4,21,145,177,177,8,14,42,34,286,50,1007,510,32,230,117,422,116,14,49,7,46,11,10,19,98,46,71,255,43,3,122,14,19,48,9,20,6,8,50,24,1,3,34,13,96,25,6,10,17,3,38,13,7,6,11,20,4,72
E06000037,West Berkshire,4,7,36,2,0,0,1,14,10,0,3,0,3,1,0,1,2,4,1,1,0,14,30,19,1,2,5,3,37,3,74,65,2,22,26,49,14,1,14,2,13,1,2,0,13,6,6,30,2,0,11,2,3,5,4,7,1,2,4,7,1,1,6,2,9,2,1,0,0,0,2,0,0,0,4,4,0,16
E10000032,West Sussex,4,21,96,5,2,0,1,13,14,0,7,1,7,8,0,4,14,22,5,1,6,27,75,31,1,12,19,29,180,18,466,303,19,51,42,168,61,12,27,6,39,9,6,7,52,34,50,249,41,3,80,8,7,19,2,4,4,1,46,13,0,0,7,12,61,16,4,9,10,1,20,7,8,6,2,3,7,17
E06000040,Windsor and Maidenhead,1,5,24,0,0,2,0,5,3,0,4,0,1,1,0,2,2,15,1,2,3,12,23,31,1,1,6,3,33,1,114,62,4,27,20,41,25,3,13,0,4,2,1,3,27,13,9,45,7,1,15,0,3,4,0,3,2,3,9,7,1,0,3,4,14,3,1,3,6,0,5,1,0,1,0,1,0,17
E06000041,Wokingham,1,3,24,1,0,0,1,4,2,1,3,0,1,3,0,0,2,6,0,0,2,7,15,16,0,1,2,4,28,3,64,43,3,19,17,37,7,1,5,1,10,0,1,4,7,2,5,26,8,0,16,1,5,5,0,3,1,0,4,4,0,0,2,1,3,3,1,1,1,1,3,0,0,1,1,2,0,8
E12000009,South West,60,209,867,29,10,9,19,320,113,7,55,13,78,36,4,22,115,281,25,33,55,449,881,569,33,66,192,169,1364,156,3142,1738,159,614,383,1506,470,65,204,25,282,41,48,36,316,136,252,1217,158,10,483,53,81,222,48,170,26,52,292,165,17,16,72,120,558,192,56,74,139,18,231,70,49,26,21,39,20,198
E06000022,Bath and North East Somerset,2,2,31,0,0,1,0,16,0,0,1,0,2,0,1,0,1,6,1,0,0,11,17,9,2,3,7,2,13,3,51,13,3,12,7,25,11,1,2,0,7,3,1,0,4,2,6,18,4,0,5,2,1,5,0,6,0,3,8,3,0,0,2,2,7,2,1,0,1,0,5,3,1,0,0,0,0,2
