ONS Code,Region/Local Authority,Poor or defective road surface ,"Deposit on road (eg. oil, mud, chippings)",Slippery road (due to weather),Inadequate or masked signs or road markings,Defective traffic signals,"Traffic calming (eg. road humps, chicane)",Temporary road layout (eg. contraflow),"Road layout (eg. bend, hill, narrow road)",Animal or object in carriageway ,Slippery inspection cover or road marking,"Tyres illegal, defective or under inflated",Defective lights or indicators,Defective brakes,Defective steering or suspension,Defective or missing mirrors,Overloaded or poorly loaded vehicle or trailer,Disobeyed automatic traffic signal,Disobeyed 'Give Way' or 'Stop' sign or markings,Disobeyed double white lines,Disobeyed pedestrian crossing facility,Illegal turn or direction of travel,Exceeding speed limit,Travelling too fast for conditions,Following too close,Vehicle travelling along pavement,Cyclist entering road from pavement,Junction overshoot,Junction restart (moving off at junction),Poor turn or manoeuvre,Failed to signal or misleading signal,Driver/Rider failed to look properly,Driver/Rider failed to judge other person’s path or speed,"Too close to cyclist, horse rider or pedestrian",Sudden braking,Swerved,Loss of control,Driver/Rider impaired by alcohol,Driver/Rider impaired by drugs (illicit or medicinal),Fatigue,"Uncorrected, defective eyesight","Driver/Rider illness or disability, mental or physical",Not displaying lights at night or in poor visibility,Rider wearing dark clothing,Driver using mobile phone,Distraction in vehicle,Distraction outside vehicle,Aggressive driving,"Driver/Rider careless, reckless or in a hurry","Driver/Rider nervous, uncertain or panic",Driving too slow for conditions or slow veh (eg tractor),Learner or inexperienced driver/rider,Inexperience of driving on the left,Unfamiliar with model of vehicle,Stationary or parked vehicle(s),Vegetation,"Road layout (eg. bend, winding road, hill crest)","Buildings, road signs, street furniture",Dazzling headlights,Dazzling sun,"Rain, sleet, snow, or fog",Spray from other vehicles,"Visor or windscreen dirty, scratched or frosted etc.",Vehicle blind spot,Crossing road masked by stationary or parked vehicle,Pedestrian failed to look properly,Pedestrian failed to judge vehicle’s path or speed,Pedestrian wrong use of pedestrian crossing facility,Dangerous action in carriageway (eg. playing),Pedestrian impaired by alcohol,Pedestrian impaired by drugs (illicit or medicinal),"Pedestrian careless, reckless or in a hurry",Pedestrian wearing dark clothing at night,"Pedestrian disability or illness, mental or physical",Stolen vehicle,Vehicle in course of crime,Emergency vehicle on a call,Vehicle door opened or closed negligently,Other
E08000029,Solihull,1,1,16,1,1,1,2,6,2,0,1,1,1,0,0,0,2,15,0,1,4,25,17,24,0,5,8,3,41,3,125,63,5,27,7,35,10,3,3,2,6,2,1,3,13,6,16,41,7,0,12,1,1,10,1,8,0,1,7,6,2,0,10,5,34,5,2,4,7,0,11,4,1,7,2,2,3,14
E10000028,Staffordshire,11,31,168,7,0,2,5,75,25,0,21,1,19,7,0,6,20,41,3,8,5,139,158,122,2,17,58,24,212,46,608,360,21,149,110,287,107,14,35,7,33,8,6,12,62,29,90,254,38,2,84,5,19,45,4,37,3,9,46,24,2,1,18,13,84,31,3,14,15,4,33,13,8,6,3,11,2,39
E06000021,Stoke-on-Trent,4,3,39,5,0,0,0,8,5,0,3,2,7,0,0,3,5,25,0,2,6,41,29,43,3,8,27,19,84,22,218,123,7,49,21,45,32,2,3,1,5,3,2,1,12,5,28,96,22,0,30,1,9,22,1,8,3,3,11,11,1,0,4,15,61,24,5,12,13,3,36,5,5,5,4,3,0,8
E06000020,Telford and Wrekin,3,2,15,0,0,1,0,5,5,0,1,1,2,0,0,0,4,2,0,1,2,16,12,27,2,2,3,6,35,10,102,81,2,16,8,29,22,0,3,0,4,1,1,0,7,2,19,44,5,0,9,0,1,1,0,3,0,1,8,3,0,0,1,8,16,10,0,2,3,0,6,3,1,3,1,1,0,3
E08000030,Walsall,0,2,23,0,0,0,1,6,1,0,0,1,4,1,0,0,7,13,0,3,2,19,19,30,1,5,14,8,45,13,141,85,6,17,14,34,14,4,4,2,7,2,2,1,10,3,15,44,8,0,9,1,0,13,1,5,0,1,5,5,1,0,7,6,40,13,0,4,6,0,11,2,1,4,4,6,1,6
E10000031,Warwickshire,6,13,102,6,1,1,3,12,22,0,12,8,4,5,0,9,15,40,6,10,6,85,152,166,5,14,37,13,159,30,467,272,16,66,56,199,113,9,51,2,23,9,6,8,49,21,51,229,39,2,68,8,10,11,4,13,0,1,16,15,3,1,22,10,40,16,3,9,15,0,14,11,3,12,5,4,1,33
E08000031,Wolverhampton,0,2,13,0,0,1,2,2,1,0,0,0,4,0,0,0,11,12,0,4,4,26,14,18,1,12,10,9,47,5,146,62,6,14,5,20,28,1,4,0,3,0,1,1,7,4,23,45,9,1,16,1,2,12,0,2,0,2,8,4,0,0,2,16,42,11,6,2,3,0,12,3,1,9,5,1,3,3
E10000034,Worcestershire,7,9,111,1,0,0,2,47,20,0,11,2,9,3,0,4,10,18,4,1,7,63,91,83,5,7,17,19,171,22,419,326,17,73,50,265,62,6,16,4,24,2,4,4,31,22,50,169,28,1,59,9,10,17,7,17,4,4,28,16,1,0,8,7,68,20,4,13,13,1,30,9,3,9,4,3,0,9
E12000006,East of England,96,195,1069,65,11,12,33,314,175,0,81,28,70,31,1,31,122,309,16,47,55,548,936,744,35,108,294,242,1444,271,4334,2216,156,1032,535,1753,571,72,232,39,256,42,53,46,383,197,354,1967,214,12,741,55,110,284,72,216,42,59,291,194,23,16,178,185,702,195,70,114,155,16,250,99,51,49,43,71,33,246
E06000055,Bedford,3,6,29,0,0,0,0,14,6,0,6,0,3,1,0,1,5,5,2,4,2,23,19,19,3,5,8,5,37,11,153,57,5,38,24,53,19,1,3,0,8,1,3,1,19,4,9,52,9,1,22,2,2,13,2,5,0,2,14,4,1,0,4,3,24,11,2,4,9,0,7,3,2,0,2,4,4,3
E10000003,Cambridgeshire,15,21,131,5,0,0,2,31,15,0,11,2,4,4,0,4,10,23,1,3,5,55,102,70,3,4,20,22,178,24,416,230,16,100,68,234,67,9,28,2,18,6,6,3,39,16,36,145,27,1,82,10,13,25,7,16,5,7,29,13,3,1,21,13,41,10,2,11,16,3,21,8,4,2,2,7,5,33
E06000056,Central Bedfordshire,7,10,54,3,0,1,5,14,8,0,4,1,4,3,0,1,6,10,1,2,2,36,49,40,3,4,15,14,60,16,223,108,6,48,24,73,25,4,11,1,11,3,1,2,19,8,24,82,16,0,27,7,2,17,5,10,2,4,12,17,2,1,24,8,22,6,1,6,6,0,9,1,1,8,3,3,1,1
E10000012,Essex,21,48,196,11,2,1,3,55,36,0,14,7,12,7,0,6,19,50,2,6,13,83,180,130,4,19,72,33,289,46,872,531,25,227,108,410,127,21,49,11,63,5,7,9,67,40,83,604,50,6,173,6,29,49,6,45,11,11,55,44,3,3,24,47,154,51,21,25,34,3,55,24,11,17,13,13,4,66
E10000015,Hertfordshire,20,27,224,12,3,3,11,62,34,0,18,9,21,8,0,8,22,68,3,11,10,148,255,206,5,14,58,61,319,83,896,471,37,250,107,335,100,9,48,7,58,7,10,10,103,43,76,334,38,2,155,6,24,65,24,41,7,9,37,38,6,3,52,33,144,42,13,22,32,2,66,22,9,7,10,17,8,53
E06000032,Luton,3,2,16,0,0,1,1,1,2,0,4,0,5,2,1,0,4,11,0,1,2,18,15,27,1,5,6,5,39,14,155,73,5,29,10,22,19,0,8,0,8,1,0,3,9,5,8,60,14,0,14,1,4,20,1,1,1,2,9,4,0,2,6,14,46,10,3,5,3,1,13,8,2,3,3,4,0,3
E10000020,Norfolk,12,31,161,9,2,2,2,49,35,0,7,1,6,1,0,8,25,70,2,10,7,63,93,78,7,25,45,31,229,31,645,237,35,125,66,279,78,16,34,8,39,9,8,7,45,29,38,212,21,1,98,7,13,29,12,42,7,10,51,24,3,1,16,24,123,25,9,19,23,2,28,18,8,5,3,10,6,8
E06000031,Peterborough,2,3,24,1,0,1,1,6,3,0,4,0,0,0,0,1,10,3,1,4,1,13,23,27,2,6,16,20,63,7,192,109,7,32,16,44,32,2,3,0,3,1,1,1,5,2,12,60,8,1,24,0,6,6,0,4,3,0,13,3,0,0,2,4,28,6,4,3,5,1,8,1,4,1,0,2,2,14
E06000033,Southend-on-Sea,1,0,16,1,1,0,1,0,3,0,0,1,3,1,0,0,6,11,0,1,1,13,8,13,3,2,10,5,23,1,100,66,4,13,11,29,9,0,1,1,4,2,2,0,3,9,11,66,5,0,10,0,2,14,2,6,0,1,11,3,0,0,5,15,46,13,4,9,8,1,16,3,2,1,0,4,1,12
E10000029,Suffolk,11,44,204,19,3,1,7,76,28,0,10,6,11,3,0,2,12,46,2,3,9,85,182,108,4,22,37,37,171,30,566,262,14,145,85,247,69,6,40,9,39,7,14,9,63,38,45,258,22,0,113,13,14,43,12,42,4,12,53,37,4,5,22,17,59,17,11,8,14,2,20,8,5,5,5,5,2,40
E06000034,Thurrock,1,3,14,4,0,2,0,6,5,0,3,1,1,1,0,0,3,12,2,2,3,11,10,26,0,2,7,9,36,8,116,72,2,25,16,27,26,4,7,0,5,0,1,1,11,3,12,94,4,0,23,3,1,3,1,4,2,1,7,7,1,0,2,7,15,4,0,2,5,1,7,3,3,0,2,2,0,13
E12000007,London,47,55,401,12,28,22,40,147,85,0,44,16,86,34,1,21,559,1414,4,224,206,987,950,2010,41,195,338,432,3754,581,12272,5397,981,1870,754,2321,340,25,186,12,132,70,56,47,418,229,536,5756,320,2,189,19,46,1195,8,25,18,9,121,67,5,13,580,915,3202,1306,501,367,258,14,1961,39,39,64,97,183,324,567
E09000002,Barking and Dagenham,1,0,3,1,0,0,0,3,0,0,0,2,0,1,1,0,7,24,0,3,4,19,21,46,0,7,7,2,37,5,240,68,7,23,6,38,7,1,2,1,0,2,0,2,10,11,19,138,10,0,4,0,1,14,0,0,0,0,4,0,0,1,5,10,41,20,3,2,3,0,25,0,1,4,2,1,3,6
E09000003,Barnet,2,3,21,1,2,1,3,11,3,0,5,1,3,2,0,1,30,54,0,8,18,47,37,144,1,3,86,40,145,16,435,332,67,148,78,147,11,4,14,2,4,0,1,1,17,16,15,125,35,0,9,0,3,37,1,1,1,1,14,4,0,0,66,35,116,62,14,9,4,3,57,2,2,3,4,9,10,40
E09000004,Bexley,0,4,17,1,0,0,0,7,4,0,0,0,2,1,0,1,5,36,0,1,10,41,11,44,0,4,6,26,92,9,226,71,5,26,16,69,13,2,6,0,5,3,0,2,10,6,18,89,8,0,4,0,1,27,1,2,1,0,5,1,0,0,4,21,42,12,3,8,3,0,40,0,1,3,1,3,1,11
E09000005,Brent,0,2,9,0,2,0,0,5,4,0,1,2,5,0,0,2,13,48,0,4,6,9,50,63,0,7,10,13,69,23,377,102,22,67,19,63,7,0,4,3,2,2,1,1,7,7,6,124,11,0,6,0,0,28,0,1,0,0,5,0,0,1,18,27,105,31,17,4,9,0,64,1,0,1,3,3,9,21
E09000006,Bromley,3,0,14,1,0,0,2,6,5,0,5,0,4,4,0,0,11,94,1,5,1,45,25,51,0,5,2,4,130,12,326,106,10,37,28,76,21,1,7,0,5,3,1,2,13,7,9,120,2,0,6,0,1,15,0,1,0,0,6,3,0,0,6,20,80,25,5,2,7,1,35,1,2,1,2,6,3,15
E09000007,Camden,0,2,9,0,0,0,2,1,1,0,0,0,2,0,0,1,29,17,0,10,9,12,28,25,1,3,3,4,83,43,408,194,31,37,16,58,9,0,5,0,2,3,3,1,5,6,9,165,7,0,2,2,1,38,0,1,0,0,5,4,0,0,34,25,132,59,23,8,14,1,54,1,0,1,4,6,20,39
E09000001,City of London,1,0,7,1,0,0,2,3,2,0,1,0,1,0,0,1,18,15,0,4,2,1,6,14,0,2,2,2,59,14,149,60,13,13,9,27,5,0,2,0,1,3,2,0,4,5,9,88,0,0,1,0,1,30,0,1,1,0,1,1,0,0,3,21,68,15,4,0,5,0,38,7,0,3,0,1,9,8
E09000008,Croydon,2,3,22,1,2,2,3,15,2,0,2,2,12,3,0,1,26,32,0,6,15,64,10,72,4,8,26,70,189,26,430,117,16,81,46,125,13,2,11,0,5,5,1,2,17,2,20,155,25,0,10,0,2,71,1,1,3,0,8,6,0,0,10,38,102,19,5,15,10,1,85,6,2,7,5,5,7,14
E09000009,Ealing,1,2,29,0,1,1,1,4,2,0,1,1,4,1,0,0,27,59,0,15,2,77,93,89,2,8,13,3,73,28,385,322,22,80,11,69,22,1,9,0,11,2,2,2,37,9,9,271,17,0,12,3,4,76,0,1,1,0,5,8,0,0,32,46,126,82,17,18,12,0,80,2,2,3,0,3,10,7
E09000010,Enfield,1,0,9,0,1,0,0,4,1,0,0,1,1,3,0,1,10,52,0,6,4,14,89,69,0,11,13,15,77,6,410,98,17,79,25,93,8,1,3,0,7,0,1,1,14,9,11,146,9,0,4,1,0,22,0,1,0,0,8,2,1,0,21,21,115,22,7,5,3,0,65,0,1,3,4,8,3,18
E09000011,Greenwich,2,1,12,0,0,0,1,2,3,0,1,0,3,5,0,1,12,50,0,7,6,45,26,80,2,4,3,12,124,19,360,171,27,74,25,81,13,1,9,0,5,1,1,2,19,7,14,161,7,0,5,1,1,23,0,2,0,0,5,1,0,0,18,34,90,47,15,10,5,0,46,0,2,2,2,4,8,17
E09000012,Hackney,1,0,6,1,4,0,2,3,0,0,2,0,3,0,0,2,19,32,1,10,6,8,7,76,2,8,1,38,211,2,393,104,17,48,20,48,7,0,5,0,3,4,3,1,2,6,25,88,12,0,1,1,1,19,0,0,1,0,1,1,1,0,11,14,134,17,37,9,13,0,76,0,0,1,2,7,17,32
E09000013,Hammersmith and Fulham,3,1,10,0,1,1,1,2,0,0,0,0,1,1,0,0,15,42,0,3,3,44,17,78,0,2,2,4,174,12,462,281,88,47,15,48,3,1,3,0,2,0,0,0,10,5,18,226,4,0,5,2,2,49,0,2,1,0,2,1,0,1,9,36,57,85,19,42,8,0,47,1,0,1,1,4,21,15
E09000014,Haringey,3,2,10,0,0,1,1,3,1,0,1,0,1,1,0,1,18,32,0,5,7,15,14,62,1,9,42,16,99,11,260,220,81,96,39,56,4,1,4,0,3,1,1,2,4,9,14,98,19,0,10,0,3,22,0,3,1,0,2,1,0,0,35,22,90,48,9,6,8,1,51,3,2,2,3,11,6,20
E09000015,Harrow,2,0,5,0,0,0,0,3,2,0,2,0,0,1,0,0,3,27,0,1,3,12,20,35,0,1,4,1,33,4,183,61,8,32,12,48,5,2,2,0,2,0,0,0,6,4,14,63,4,0,2,0,0,6,0,0,0,0,2,0,0,0,7,15,56,14,3,6,4,1,33,0,1,1,1,1,5,11
E09000016,Havering,2,2,12,0,1,0,2,11,9,0,1,0,1,0,0,0,10,56,0,3,1,20,11,38,4,9,1,1,50,10,372,87,3,28,45,94,9,0,0,0,3,1,2,1,7,7,14,347,6,0,4,0,0,38,0,0,1,1,1,2,0,0,11,17,68,8,5,0,6,0,60,0,1,2,4,6,1,12
E09000017,Hillingdon,1,1,17,0,1,0,0,7,2,0,1,0,2,2,0,0,21,57,0,4,6,24,64,74,1,3,19,9,88,5,416,124,19,67,24,82,13,0,6,1,5,5,1,0,13,4,18,163,11,0,8,0,1,19,0,0,0,0,1,4,1,3,17,19,86,12,8,11,2,0,62,0,2,1,3,4,6,11
E09000018,Hounslow,1,3,33,1,0,1,1,13,8,0,5,0,2,1,0,1,30,58,0,14,6,77,84,91,5,19,6,2,60,25,391,345,21,90,19,66,15,1,11,1,14,1,1,3,46,9,4,261,26,0,22,0,4,66,1,1,1,1,2,8,0,0,34,34,82,53,9,8,6,1,57,2,1,1,0,5,5,8
E09000019,Islington,2,0,9,0,1,2,1,2,2,0,1,1,6,0,0,0,25,40,0,8,12,11,42,58,0,4,11,7,111,13,484,123,40,62,13,73,9,0,3,1,3,3,3,2,11,10,16,162,7,0,2,1,1,40,0,1,1,0,2,1,0,0,26,26,121,30,25,7,8,0,60,0,0,0,3,8,18,19
E09000020,Kensington and Chelsea,0,1,12,0,2,0,2,2,0,0,1,2,3,0,0,1,24,32,0,3,6,31,17,54,0,3,1,5,164,13,442,261,101,36,16,53,3,2,7,0,4,2,1,1,10,2,24,207,5,0,1,1,0,41,0,0,0,1,2,0,0,0,16,48,91,114,42,66,13,0,64,0,1,0,1,4,20,22
E09000021,Kingston upon Thames,0,3,9,0,0,3,1,4,1,0,1,0,4,2,0,0,4,29,0,4,2,30,15,48,3,5,3,0,83,6,234,147,28,35,6,58,7,1,10,0,4,2,1,2,2,4,10,133,3,0,0,1,1,19,1,0,0,0,4,0,0,1,4,14,27,32,10,20,5,0,16,0,1,0,0,1,4,12
E09000022,Lambeth,4,2,16,0,2,0,1,3,4,0,0,0,5,2,0,2,33,34,0,7,10,41,14,85,3,4,20,48,259,39,534,210,51,105,31,113,29,0,9,0,2,3,5,2,23,10,22,225,12,0,9,0,1,71,1,1,0,2,6,1,0,0,27,45,161,43,22,13,27,3,121,3,3,2,6,16,19,31
E09000023,Lewisham,2,3,6,0,0,1,1,2,5,0,3,1,5,0,0,0,17,72,0,11,2,35,20,70,0,7,6,8,194,23,438,114,23,63,31,58,8,0,6,2,4,2,1,3,16,10,14,118,6,0,5,0,1,22,1,0,0,0,4,0,0,1,4,39,117,35,12,8,7,0,62,0,1,0,2,6,7,22
E09000024,Merton,0,4,5,1,1,2,4,2,1,0,0,0,0,0,0,0,6,23,0,2,3,32,11,48,0,3,1,4,94,5,238,141,27,30,13,52,2,1,6,0,4,0,0,0,11,5,11,108,4,0,3,0,0,15,0,0,0,0,3,1,0,1,6,16,40,42,15,24,4,0,32,2,1,1,3,1,8,9
E09000025,Newham,1,0,5,1,0,0,1,4,2,0,1,0,1,0,0,0,16,42,0,13,5,25,14,37,1,11,4,0,54,7,384,108,23,51,25,61,9,0,5,0,3,4,4,1,5,5,27,362,10,0,2,1,1,71,0,0,0,1,2,1,1,1,11,47,140,11,10,3,3,0,127,0,1,1,9,9,3,15
E09000026,Redbridge,1,1,12,0,2,0,1,5,2,0,3,0,4,0,0,0,7,33,0,3,4,24,25,70,2,6,9,6,71,17,364,107,13,53,20,77,8,0,7,0,3,0,0,1,10,5,27,217,5,1,7,0,1,25,0,2,0,0,3,1,0,0,5,23,88,32,11,2,4,0,53,4,2,2,10,7,4,8
E09000027,Richmond upon Thames,0,1,7,0,0,1,0,1,1,0,0,0,0,1,0,0,8,25,0,2,4,28,13,54,0,3,1,4,97,14,281,170,35,35,9,52,10,1,8,0,2,2,2,0,10,6,9,130,7,0,0,0,2,29,0,1,1,0,2,0,0,0,11,22,47,40,17,23,5,0,30,0,1,2,1,3,9,8
E09000028,Southwark,3,1,9,0,0,0,0,2,5,0,1,2,2,0,0,1,21,74,0,13,7,36,15,64,2,9,6,5,229,34,466,148,32,73,32,65,14,0,1,0,2,1,2,1,17,3,16,151,9,0,6,0,1,24,0,0,1,0,2,1,0,0,11,43,137,56,7,4,8,0,59,1,1,2,7,17,17,20
E09000029,Sutton,0,3,3,0,1,0,0,1,2,0,0,1,0,0,0,1,6,39,1,1,5,23,1,27,0,4,14,41,107,17,214,68,4,27,14,44,6,2,2,1,4,1,0,1,9,0,13,76,3,0,4,0,2,24,0,1,0,0,4,2,0,0,3,8,32,8,1,3,4,1,30,0,0,1,3,3,1,4
E09000030,Tower Hamlets,1,3,10,0,1,1,1,1,2,0,1,0,3,3,0,0,20,19,0,12,12,9,6,89,4,4,2,32,209,7,369,112,15,37,22,64,6,0,0,0,3,1,2,0,3,6,36,85,7,0,2,2,0,12,0,0,1,1,1,3,1,0,13,10,118,8,36,7,5,0,70,2,3,3,4,3,17,18
E09000031,Waltham Forest,0,0,9,0,0,0,0,7,4,0,0,0,1,0,0,1,6,60,0,5,3,16,10,36,1,9,3,1,46,10,391,111,23,38,28,72,14,0,3,0,7,3,1,0,7,6,29,367,5,0,3,0,0,47,1,0,0,0,1,0,0,2,5,23,89,14,6,3,5,0,76,0,2,1,2,3,9,10
E09000032,Wandsworth,4,2,31,1,0,4,4,5,3,0,0,0,4,0,0,1,15,73,1,13,5,60,91,64,0,4,7,4,99,40,486,374,33,60,19,91,19,0,10,0,6,7,9,6,22,15,13,303,16,1,19,1,5,111,0,1,1,1,3,6,0,0,50,45,120,76,25,12,11,1,81,1,1,8,3,4,13,12
E09000033,Westminster,3,5,13,1,3,1,2,3,2,0,4,0,1,0,0,1,47,34,0,18,17,12,43,55,2,6,4,5,144,66,724,340,59,92,22,100,11,0,6,0,2,3,4,4,21,13,23,284,8,0,11,2,4,44,0,0,1,0,5,3,0,1,47,51,284,134,59,9,27,0,105,0,1,1,2,11,31,52
E12000008,South East,175,266,1633,94,24,26,50,434,283,0,131,31,135,65,6,48,230,555,44,60,138,801,1505,1191,48,161,427,307,2376,422,7214,4233,286,1463,809,2749,988,115,382,49,405,61,80,82,590,357,529,2725,371,20,1080,94,192,484,74,244,44,69,457,295,45,27,287,274,1247,420,120,146,261,26,386,108,72,73,73,78,51,415
E06000036,Bracknell Forest,0,3,20,1,1,1,1,8,1,0,3,0,2,0,0,0,3,13,1,0,3,5,19,10,2,1,5,6,28,3,90,50,2,15,8,20,9,2,5,3,5,0,2,3,4,4,4,36,3,0,8,1,1,7,1,2,1,1,3,4,0,0,2,3,9,5,0,2,2,0,2,1,0,0,0,0,0,5
E06000043,Brighton and Hove,1,3,15,0,0,1,1,6,5,0,3,3,2,0,0,0,6,15,0,0,2,12,9,17,0,2,14,7,62,4,177,105,6,10,9,24,17,3,6,0,8,2,2,2,20,15,15,118,10,1,15,1,8,13,1,3,3,0,13,7,0,0,1,18,86,18,10,7,22,2,25,6,1,2,2,2,4,4
E10000002,Buckinghamshire,12,13,75,6,1,2,1,29,14,0,7,1,8,0,0,3,7,28,2,5,8,62,84,77,1,6,28,13,134,25,351,198,13,98,57,159,72,5,23,2,20,3,6,8,26,17,40,241,11,2,65,7,4,22,6,15,2,8,24,11,1,4,15,12,64,27,3,7,11,1,19,7,4,5,7,2,3,39
E10000011,East Sussex,7,5,40,1,0,0,0,15,8,0,1,1,4,2,0,2,2,12,1,4,2,22,44,31,2,0,21,15,98,11,263,168,11,41,35,100,59,7,22,3,23,1,1,5,34,30,30,160,34,0,63,5,11,7,1,1,1,3,27,7,0,1,4,15,78,13,3,8,18,2,23,3,4,3,2,5,2,10
E10000014,Hampshire,17,40,300,9,1,3,16,60,75,0,22,5,12,14,0,7,17,128,11,5,23,89,286,236,9,24,37,30,303,40,950,755,38,181,96,416,112,17,48,7,74,7,10,10,90,56,40,262,53,1,172,8,19,66,9,38,9,11,67,46,7,4,43,25,141,66,11,12,24,3,47,10,12,4,3,10,5,3
E06000046,Isle of Wight,4,4,38,2,0,0,0,14,4,0,1,0,3,2,0,0,1,21,0,0,1,9,59,24,0,2,7,5,43,2,101,66,5,32,7,58,15,4,12,0,11,1,2,1,5,9,9,58,4,0,28,0,4,7,3,7,0,2,6,10,0,0,3,6,22,12,4,1,4,0,8,2,2,0,1,4,0,0
E10000016,Kent,43,70,339,29,8,6,13,117,43,0,22,4,24,20,3,10,32,70,5,14,23,161,220,168,14,20,97,60,423,91,1246,675,60,301,192,501,161,17,62,6,68,15,13,12,83,46,96,361,57,5,161,28,35,103,21,86,14,11,109,58,11,4,69,57,259,83,19,36,36,5,82,26,16,12,12,11,6,71
E06000035,Medway,2,3,34,1,0,0,1,7,2,0,5,1,7,1,0,2,16,14,0,3,6,30,26,28,0,2,21,7,76,16,197,100,7,32,17,56,28,8,4,1,8,0,1,2,15,7,14,63,13,0,22,2,4,28,0,5,1,0,16,15,2,1,8,10,73,24,1,12,9,1,23,3,4,4,4,1,2,14
E06000042,Milton Keynes,6,3,36,4,2,0,0,3,3,0,1,1,4,0,0,1,6,13,1,0,1,19,34,32,0,10,10,18,90,17,295,155,3,29,16,70,23,3,7,2,11,0,4,1,26,7,15,108,10,0,41,4,6,10,2,2,0,1,12,2,0,1,6,3,26,10,0,1,15,1,7,7,0,1,3,3,0,20
E10000025,Oxfordshire,14,28,166,7,0,5,5,29,29,0,17,4,9,3,0,3,9,24,8,4,9,59,111,118,2,14,26,25,214,24,588,315,21,95,70,229,88,7,38,1,29,5,4,5,50,24,33,285,23,3,96,9,22,28,4,18,2,5,35,16,2,2,18,13,69,17,9,8,16,1,23,4,5,3,6,5,9,11
E06000044,Portsmouth,1,4,21,2,0,0,1,5,1,0,2,1,3,3,0,0,6,36,1,1,6,9,22,37,1,16,9,4,45,7,212,139,10,36,7,40,22,3,2,1,7,4,5,2,6,10,8,44,4,0,22,1,5,31,3,3,0,1,9,8,0,0,16,24,52,40,11,3,15,0,18,2,3,1,0,2,7,1
E06000038,Reading,0,2,9,1,0,0,0,2,0,0,2,2,3,0,0,0,8,8,0,3,2,9,14,10,2,10,6,6,50,6,142,67,5,16,4,22,18,2,5,3,3,4,6,1,7,12,10,42,6,0,18,1,3,13,2,2,1,0,7,7,0,0,6,9,43,15,7,2,11,3,9,3,2,2,3,3,1,13
E06000039,Slough,1,4,16,1,3,0,1,4,2,0,1,1,2,1,0,0,24,12,0,3,7,16,20,37,2,10,8,9,54,12,161,89,5,32,10,30,13,4,11,0,6,2,3,4,9,3,17,53,9,0,15,2,2,14,0,3,0,0,2,4,1,0,2,5,28,6,10,3,4,1,11,1,1,3,3,2,1,21
E06000045,Southampton ,0,0,40,1,0,1,1,9,2,0,1,1,8,0,0,2,16,31,0,4,4,15,50,39,4,11,15,5,45,11,215,143,13,30,8,39,23,4,2,1,7,2,6,1,11,5,10,59,10,1,28,2,2,36,2,2,0,2,12,4,0,1,10,18,58,28,10,8,13,1,21,2,1,3,5,2,2,3
E10000030,Surrey,52,53,328,24,7,4,9,92,58,0,29,4,34,11,3,10,54,82,8,10,24,219,360,230,8,17,86,64,451,96,1478,755,61,356,182,625,186,16,69,14,68,9,12,16,126,66,108,407,65,4,186,9,36,73,14,34,3,15,75,71,16,6,56,38,138,38,12,21,33,2,41,18,11,20,11,17,5,111
E06000037,West Berkshire,5,7,25,1,0,2,0,11,7,0,5,0,1,1,0,1,2,6,1,1,2,13,31,14,0,4,6,5,47,7,104,78,2,33,16,71,16,1,14,1,6,2,2,4,10,4,11,50,8,1,22,2,7,4,2,10,1,1,8,3,2,1,5,4,6,1,2,4,7,2,0,4,2,1,4,3,0,19
E10000032,West Sussex,9,18,100,4,0,0,0,11,18,0,8,2,7,5,0,5,12,24,3,1,7,19,71,32,0,5,20,22,142,31,414,255,15,70,43,186,85,10,32,3,31,2,1,4,47,24,38,265,41,2,88,9,13,14,2,5,3,4,26,15,2,1,12,9,73,13,3,8,15,0,21,6,4,4,2,5,4,26
E06000040,Windsor and Maidenhead,1,3,19,0,1,0,0,6,7,0,1,0,0,0,0,1,5,11,1,0,7,18,26,36,0,6,8,5,39,13,128,57,7,28,16,60,26,2,13,1,11,0,0,1,14,7,21,63,7,0,18,1,7,7,0,5,1,4,4,2,1,1,6,2,8,2,2,2,3,1,2,2,0,3,3,0,0,26
E06000041,Wokingham,0,3,12,0,0,1,0,6,4,0,0,0,2,2,0,1,4,7,1,2,1,15,19,15,1,1,3,1,32,6,102,63,2,28,16,43,15,0,7,0,9,2,0,0,7,11,10,50,3,0,12,2,3,1,1,3,2,0,2,5,0,0,5,3,14,2,3,1,3,0,4,1,0,2,2,1,0,18
E12000009,South West,67,155,765,32,9,25,29,263,145,0,64,18,68,27,0,17,131,244,34,35,63,455,854,546,21,78,210,158,1265,169,3204,1770,157,624,351,1537,475,50,184,19,216,47,32,31,290,113,247,1170,165,11,507,40,71,224,32,163,25,42,226,191,26,12,84,144,564,152,39,83,161,19,196,69,47,31,13,36,29,184
E06000022,Bath and North East Somerset,1,3,9,0,0,0,0,3,7,0,0,0,1,2,0,0,2,1,2,1,1,2,17,14,2,0,2,0,9,3,66,10,5,11,1,21,10,0,5,0,4,0,0,0,3,2,3,14,0,0,3,0,0,6,0,2,0,1,1,2,0,0,0,3,8,2,0,2,4,0,1,0,0,0,0,0,0,5
